date,user,message
2016. 4. 24. 오후 5:40,BR,영화제목임
2016. 4. 24. 오후 5:40,BR,재밌게 놀아~
2016. 4. 24. 오후 5:40,BR,안뇽
2016. 4. 24. 오후 5:40,BR,낼바
2016. 4. 24. 오후 5:41,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 5:48,BJ,희왕이 또
2016. 4. 24. 오후 5:48,BJ,말 썪오써
2016. 4. 24. 오후 5:48,BJ,야~~
2016. 4. 24. 오후 5:48,BJ,ineed to talk to u
2016. 4. 24. 오후 5:48,BJ,기다려바
2016. 4. 24. 오후 5:48,BJ,what did u do last night
2016. 4. 24. 오후 5:49,BJ,ㅋ키키키킼
2016. 4. 24. 오후 5:50,BJ,사진
2016. 4. 24. 오후 5:51,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 5:51,WH,ㅋㅋㅋㅋㅋㅋㅋㅋ 귀엽 귀엽
2016. 4. 24. 오후 5:53,BJ,gs에서 판대용
2016. 4. 24. 오후 5:53,BJ,이모티콘 
2016. 4. 24. 오후 6:02,GM,탐난다ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:08,YH,ㅋㅋㅋㅋㅋ탐난닼ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:09,BR,사장님이세용한테 구해달라하자
2016. 4. 24. 오후 6:09,KS,사진
2016. 4. 24. 오후 6:10,HL,ㅋㅋㅋ 아어 귀여워 ㅋㅋ
2016. 4. 24. 오후 6:10,HL,나도 오랜만에 휴식을 즐기고잇음
2016. 4. 24. 오후 6:11,BR,아 이쁘다
2016. 4. 24. 오후 6:11,BR,새침새침
2016. 4. 24. 오후 6:11,WH,눈이 똘망똘망 .... @.@
2016. 4. 24. 오후 6:12,KS,아직은 귀엽기만 한 나이죠^^
2016. 4. 24. 오후 6:12,WH,삼촌에게 애교 엄청 나겠다 ㅎㅎㅎ
2016. 4. 24. 오후 6:13,BR,말안들어두 이쁘겠다 ㅎㅎ
2016. 4. 24. 오후 6:13,GM,아 이뽀라ㅎㅎ 누님들이 이쁘시니 역시ㅎ
2016. 4. 24. 오후 6:15,KS,내가 좀 이쁘긴하지 ㅋㅋ 다 같은 핏줄이니 ㅋㅋㅋ
2016. 4. 24. 오후 6:16,GM,오빠는 이쁘다고 안했는데?ㅋㅋㅋ
2016. 4. 24. 오후 6:17,KS,다 같은 피잖아 ㅋㅋ 그럼 난 멋쟁이~
2016. 4. 24. 오후 6:19,YH,귀여웤ㅋㅋㅋㅋ
2016. 4. 24. 오후 6:23,BJ,남자가 이쁘믄 안좋운데
2016. 4. 24. 오후 6:23,BJ,위험해요
2016. 4. 24. 오후 6:23,BJ,이태원에서
2016. 4. 24. 오후 6:25,BR,우리오빠 괴롭히지 마라~
2016. 4. 24. 오후 6:27,KS,괴롭히지 마라~ 내동생이 가만안둔다
2016. 4. 24. 오후 6:27,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:27,BJ,다 괴롭힐거야
2016. 4. 24. 오후 6:27,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:27,KS,Yes.
2016. 4. 24. 오후 6:29,BJ,이모티콘 다 주고또!!!!!
2016. 4. 24. 오후 6:29,BR,Y
2016. 4. 24. 오후 6:30,WH,이모티콘 나도????
2016. 4. 24. 오후 6:30,WH,ㅠㅠ
2016. 4. 24. 오후 6:31,KS,ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:33,BJ,대장님도 괴롭힐거에요
2016. 4. 24. 오후 6:33,BJ,ㅋㅋㅋㅋ공부적으로 ㅋㅋㅋ
2016. 4. 24. 오후 6:33,BJ,y는 yes인거야?ㅋㅋㅋ
2016. 4. 24. 오후 6:34,WH,ㅋㅋㅋ 고건 얼마든지 받아주마
2016. 4. 24. 오후 6:34,YH,ㅋㅋㅋㅋㅋ 드디어 병준센세도 가구 혼자 남아땅
2016. 4. 24. 오후 6:35,BJ,오늘 한거라곤.... 논문본거 밖에없네  떠들고...
2016. 4. 24. 오후 6:37,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:44,BR,Y 읽어보세요 병준센세
2016. 4. 24. 오후 6:47,BJ,예스
2016. 4. 24. 오후 6:47,BJ,이모티콘 
2016. 4. 24. 오후 6:47,BR,A
2016. 4. 24. 오후 6:47,BR,B
2016. 4. 24. 오후 6:47,BR,C
2016. 4. 24. 오후 6:47,BR,D
2016. 4. 24. 오후 6:47,BR,Y
2016. 4. 24. 오후 6:48,BR,아이고 저 아이티 마인듴ㅋㅋㅋㅋ
2016. 4. 24. 오후 6:48,KS,ㅋㅋㅋㅋ
2016. 4. 24. 오후 6:49,KS,Y는 와이
2016. 4. 24. 오후 6:49,BR,딩동댕동~~~
2016. 4. 24. 오후 6:49,BJ,이모티콘 
2016. 4. 24. 오후 6:49,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 6:49,BR,아 귀여워 ㅎㅎㅎㅎㅎ
2016. 4. 24. 오후 6:50,KS,형일이는 쿵푸펜더 시청 끝?
2016. 4. 24. 오후 7:09,KS,우리 캠핑갈때 프로젝트 들고와라~~
2016. 4. 24. 오후 7:16,BR,아 저거 프로젝트네.!!
2016. 4. 24. 오후 7:16,BR,짱
2016. 4. 24. 오후 7:16,BR,이모티콘 
2016. 4. 24. 오후 7:21,HL,이모티콘 
2016. 4. 24. 오후 7:21,HL,역시 내사랑 쿵푸팬더 ㅋㅋ
2016. 4. 24. 오후 7:21,HL,들고감세~~ㅋ
2016. 4. 24. 오후 7:21,KS,준비되있는 로멘티스트 ㅋㅋ
2016. 4. 24. 오후 7:22,BR,이너피~스~
2016. 4. 24. 오후 7:22,KS,직박구리 폴더 다같이 시청
2016. 4. 24. 오후 7:22,HL,ㅋㅋㅋㅋㅋㅋㅋ 이너피스~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:22,HL,으악....
2016. 4. 24. 오후 7:22,HL,직박구리에 로맨스 넣어거야겟다
2016. 4. 24. 오후 7:23,KS,기대하겠어 ㅋㅋ
2016. 4. 24. 오후 7:23,HL,이모티콘 
2016. 4. 24. 오후 7:23,KS,직박구리만 나오면 다들 조용하다 ㅋㅋㅋ
2016. 4. 24. 오후 7:23,KS,나랑 형일이만 더러운가보다
2016. 4. 24. 오후 7:23,KS,더러운 세상
2016. 4. 24. 오후 7:23,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ난 아닌데 ㅋㅋㅋㅋ
2016. 4. 24. 오후 7:23,YH,직박구리
2016. 4. 24. 오후 7:23,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:23,BR,새폴도는 이름을 지정해야지
2016. 4. 24. 오후 7:24,HL,할미새 사촌
2016. 4. 24. 오후 7:24,KS,ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:24,YH,프로젝터 굳굳!!!
2016. 4. 24. 오후 7:24,HL,프로젝터 아니도 테플릿 ㅋㅋㅋ
2016. 4. 24. 오후 7:24,BR,근데 이거
2016. 4. 24. 오후 7:24,HL,태블릿
2016. 4. 24. 오후 7:24,YH,아 그래???
2016. 4. 24. 오후 7:24,BR,사진
2016. 4. 24. 오후 7:24,BR,우리교숭ㅁ이라했던가?
2016. 4. 24. 오후 7:24,HL,허얼...
2016. 4. 24. 오후 7:24,YH,아 그런가?
2016. 4. 24. 오후 7:24,YH,헐
2016. 4. 24. 오후 7:24,HL,안성만....
2016. 4. 24. 오후 7:24,HL,우리 교수님이네
2016. 4. 24. 오후 7:24,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:24,BR,아까보고 낌놀
2016. 4. 24. 오후 7:24,YH,근데 왜...
2016. 4. 24. 오후 7:24,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몰랏다....
2016. 4. 24. 오후 7:24,KS,그러네 ㅋㅋ
2016. 4. 24. 오후 7:25,HL,근데 본인은 정작.....왜 통계를 잘 모름?!
2016. 4. 24. 오후 7:25,BR,지은이가 아니라
2016. 4. 24. 오후 7:25,BR,옮긴이라서
2016. 4. 24. 오후 7:25,BR,영어장하시나봄
2016. 4. 24. 오후 7:25,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 희왕이 책 내면 되겟네 ㅋㅋ
2016. 4. 24. 오후 7:26,KS,그래서 맨날 영어를 중요시 여기는구나
2016. 4. 24. 오후 7:26,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:26,YH,영어 잘하시나봄이라니
2016. 4. 24. 오후 7:26,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:26,HL,옮기기만 햇나 어째 답이 잇는지 도 모르고
2016. 4. 24. 오후 7:27,HL,아무것도 모를수가...
2016. 4. 24. 오후 7:27,KS,유희 대박!!!
2016. 4. 24. 오후 7:27,KS,역쉬 완벽해 ㅋㅋ
2016. 4. 24. 오후 7:27,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨
2016. 4. 24. 오후 7:27,YH,응??? 뭐가???
2016. 4. 24. 오후 7:27,BR,그냥 뭐든
2016. 4. 24. 오후 7:27,BR,마냥
2016. 4. 24. 오후 7:27,BR,이유없이
2016. 4. 24. 오후 7:27,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:28,BR,근데 나 저거
2016. 4. 24. 오후 7:28,KS,Ppt
2016. 4. 24. 오후 7:28,BR,깜짝 놀랐다가
2016. 4. 24. 오후 7:28,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:28,YH,아아아
2016. 4. 24. 오후 7:28,BR,학기초에 봤던거같은 기분은 뭐지 ㅋㅋㅋ
2016. 4. 24. 오후 7:28,YH,하다 말았어...미안
2016. 4. 24. 오후 7:28,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ데자뷰
2016. 4. 24. 오후 7:28,BR,가임아 우리 이얘기했었지?ㅋㅋ
2016. 4. 24. 오후 7:28,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:28,HL,다시 놀람 ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:29,KS,이해 못함
2016. 4. 24. 오후 7:29,BR,형일오빠가 이해력이 좋아~호
2016. 4. 24. 오후 7:29,HL,엥?!ㅋㅋㅋㅋ
2016. 4. 24. 오후 7:29,KS,이해했어
2016. 4. 24. 오후 7:30,HL,뭐에 대한 이해력이지 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:30,BR,보람뇌과학
2016. 4. 24. 오후 7:31,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:31,YH,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:31,HL,뉴로사이언티스트 ㅋㅋㅋ
2016. 4. 24. 오후 7:31,YH,아 오후 살짝 공부하구 집가서 쉴라캣는데
2016. 4. 24. 오후 7:31,YH,결국 오후 내내 오빠들이랑 놀다 이제서야 공부 좀 하려고 보니 해가 졌네?
2016. 4. 24. 오후 7:31,HL,원래 다 그럼 ㅋㅋㅋㅋ
2016. 4. 24. 오후 7:31,BR,이방 폭파해야해
2016. 4. 24. 오후 7:31,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:32,BR,나 두시간 겨우 공부하고 밥먹으렁ㅗㅁ ㅋㅋㅋ 와서 계속 톡 ㅋㅋㅋㅋ 할무니 이모 다두고 ㅋㅋㅋㅋ
2016. 4. 24. 오후 7:32,HL,(congrats)
2016. 4. 24. 오후 7:32,HL,폭파할만한게 없네 ㅋㅋ
2016. 4. 24. 오후 7:32,HL,이모티콘 
2016. 4. 24. 오후 7:32,HL,이건 내가 터지는건뎈
2016. 4. 24. 오후 7:32,BR,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:33,HL,보라미는 할머니 이모 오셧으?!ㅋ
2016. 4. 24. 오후 7:34,BR,응오늘 점심부터 ㅎ 그래서 아침에 일찍부터 쓸고닦고 씻고 썰고 ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:34,HL,이모티콘 
2016. 4. 24. 오후 7:34,HL,고생햇네 ㅠ
2016. 4. 24. 오후 7:35,HL,어제 술먹은 숙취도 해소안댓을텐데
2016. 4. 24. 오후 7:36,BR,술??
2016. 4. 24. 오후 7:36,BR,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:36,BR,아니 머 그정도를 가지고
2016. 4. 24. 오후 7:36,BR,(찡긋)
2016. 4. 24. 오후 7:36,HL,이모티콘 
2016. 4. 24. 오후 7:37,HL,내가 너무 과소평가햇구만 ㅋㅋㅋ
2016. 4. 24. 오후 7:37,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:37,BR,정신력이쥬
2016. 4. 24. 오후 7:38,HL,이모티콘 
2016. 4. 24. 오후 7:38,HL,엄청난 정신력의 소유자구먼~~
2016. 4. 24. 오후 7:38,BR,히힛
2016. 4. 24. 오후 7:38,HL,이모티콘 
2016. 4. 24. 오후 7:38,BR,오빠네는 제사 몇시에 지내?
2016. 4. 24. 오후 7:38,HL,아마 고모들 이제 오시면 저녁 드시고
2016. 4. 24. 오후 7:38,HL,한 10시쯤?!
2016. 4. 24. 오후 7:38,BR,오홍 조으다 ㅎ
2016. 4. 24. 오후 7:39,HL,고모가 주당이시라
2016. 4. 24. 오후 7:39,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:39,HL,오늘 대작을 좀 해드려야댐
2016. 4. 24. 오후 7:39,BR,어제 못마신 술을.!!
2016. 4. 24. 오후 7:39,HL,대작할사람이 없으 ㅋㅋㅋㅋ
2016. 4. 24. 오후 7:39,BR,오늘 맘껏 ㅎㅎ
2016. 4. 24. 오후 7:39,HL,난 너희들과 먹고싶단 말이다!!
2016. 4. 24. 오후 7:39,BR,월료일에 와~
2016. 4. 24. 오후 7:39,HL,빨리 끝나믄 가도록 할게
2016. 4. 24. 오후 7:40,HL,이모티콘 
2016. 4. 24. 오후 7:40,BR,응응 ㅎㅎ
2016. 4. 24. 오후 7:40,BR,끝내고 와 ㅎㅎㅎ
2016. 4. 24. 오후 7:40,HL,언넝 할머니하고 이모하고 재미나게 해드려애지
2016. 4. 24. 오후 7:40,HL,황금같은 손녀랑 조카일텐데
2016. 4. 24. 오후 7:40,BR,ㅎㅎㅎㅎㅎㅎㅎㅎ
2016. 4. 24. 오후 7:42,BR,네~
2016. 4. 24. 오후 7:42,HL,이모티콘 
2016. 4. 24. 오후 7:42,HL,이모티콘 
2016. 4. 24. 오후 7:48,YH,언제 집에 가지?
2016. 4. 24. 오후 7:48,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:48,HL,뢋잇나우!!
2016. 4. 24. 오후 7:48,HL,이모티콘 
2016. 4. 24. 오후 7:48,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이러다 또 여기서 10시 찍겠어
2016. 4. 24. 오후 7:48,HL,이모티콘 
2016. 4. 24. 오후 7:50,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이제 가겠어!
2016. 4. 24. 오후 7:51,HL,올 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 7:51,HL,빠른 판단
2016. 4. 24. 오후 7:51,HL,좀 쉬어 일욜인데 ㅋㅋㅋ
2016. 4. 24. 오후 7:51,YH,넹ㅋㅋㅋ
2016. 4. 24. 오후 7:51,HL,이모티콘 
2016. 4. 24. 오후 7:54,BR,유희야 조심히 드가~~
2016. 4. 24. 오후 7:54,HL,이모티콘 
2016. 4. 24. 오후 7:54,YH,네~~~~
2016. 4. 24. 오후 8:26,BJ,ㅋㅋ휴
2016. 4. 24. 오후 8:26,BJ,겨우 다잀었당
2016. 4. 24. 오후 8:26,BJ,ㅋㅋㅋㅋ
2016. 4. 24. 오후 8:28,BJ,나 프로젝터 있옹
2016. 4. 24. 오후 8:28,BJ,스피커도 블투 ㅋㅋㅋ 보스꺼
2016. 4. 24. 오후 8:28,KS,준비된 사람들이 많구만
2016. 4. 24. 오후 8:28,YH,오오 놀러각때 고고고
2016. 4. 24. 오후 8:29,BJ,이모티콘 
2016. 4. 24. 오후 8:30,KS,나도 준비되어 왜 나는 여자친구가 없지
2016. 4. 24. 오후 8:31,KS,유희 집에 들어갔니?
2016. 4. 24. 오후 8:32,YH,넹 들어왔어용 ㅎㅎ
2016. 4. 24. 오후 8:33,KS,병준이집은 완전 카페인데 ㅋㅋ
2016. 4. 24. 오후 8:33,KS,수고했어 유희야~
2016. 4. 24. 오후 8:33,KS,피곤하지 않으면 뭐할껀데?
2016. 4. 24. 오후 8:33,KS,직박구리?
2016. 4. 24. 오후 8:34,YH,이모티콘 고마워용
2016. 4. 24. 오후 8:34,YH,직박구리진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 8:53,BJ,집 구조바꾸전에 ㅋㅋㅋㅋ
2016. 4. 24. 오후 8:53,BJ,가구배치 다시 했어요 ㅋㅋㅋ 지금은 개판 ㅠㅠㅠ
2016. 4. 24. 오후 9:05,BR,아우껴 ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 9:05,BR,하필 누가피곤하대 ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 9:38,YH,보람언니두 경조사비 돈 보냈어요~~~~
2016. 4. 24. 오후 9:41,BR,고마워~ 나도 보내야겠다 저녁값 ㅎㅎ
2016. 4. 24. 오후 9:41,GM,아 맞다 저녁값ㅎ 나도 보내께ㅋ
2016. 4. 24. 오후 9:42,BJ,훈훈한 돈거래
2016. 4. 24. 오후 9:44,YH,이모티콘 
2016. 4. 24. 오후 9:49,BJ,그럼 내일 7시 까지 선릉역인지요?~
2016. 4. 24. 오후 9:52,BR,옙옙
2016. 4. 24. 오후 9:52,BR,못오시는분?
2016. 4. 24. 오후 9:52,BJ,넹 우리 내일은 족발을 음미 해보고 술은 자제하는 건전한 저녁시간을 가져보아요 ~
2016. 4. 24. 오후 9:52,BJ,기성이형 못오신다고했숩니다 ~ 형일이형도 약속있어서 미정이구요 ~
2016. 4. 24. 오후 9:53,YH,나 왜 내 가방에 아이폰 연결 usb 선이 있지...?
2016. 4. 24. 오후 9:53,YH,나 기성오빠거 이것도 훔쳤었나...?
2016. 4. 24. 오후 9:53,BR,쪼와요
2016. 4. 24. 오후 9:59,BJ,우리 3100번 주인공께서도 무조건 ~ 오시는거죠?~
2016. 4. 24. 오후 9:59,BR,응 생각보다 얼마 안걸리니깐 무조건 ㅎㅎ
2016. 4. 24. 오후 10:00,BR,유희도 오지?
2016. 4. 24. 오후 10:00,BR,기성오빠 폰충전 우째 ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:00,YH,3100?
2016. 4. 24. 오후 10:00,YH,ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:00,BJ,3100번 ㅋㅋ
2016. 4. 24. 오후 10:00,YH,아 오빠 고장난 선 들고 다니길래 버리겠다고 내가 들고 온 거였던듯....
2016. 4. 24. 오후 10:00,BJ,도벽이네
2016. 4. 24. 오후 10:00,BJ,확실하네...
2016. 4. 24. 오후 10:00,BJ,도벽대전 찍어야겠다
2016. 4. 24. 오후 10:00,KS,사실 유희한테 버린거야 ㅋㅋㅋ
2016. 4. 24. 오후 10:01,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅇㅇ나한테 버림...
2016. 4. 24. 오후 10:01,YH,순간 놀랐넼ㅋㅋㅋ
2016. 4. 24. 오후 10:03,GM,3100번 갑니다ㅋㅋㅋ
2016. 4. 24. 오후 10:03,BJ,아웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:03,BJ,3100번ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:03,BJ,죄수번호 3100
2016. 4. 24. 오후 10:03,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:03,BJ,죄목 폭행
2016. 4. 24. 오후 10:04,GM,피해자가 되고 싶으냐ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:04,BJ,병사체
2016. 4. 24. 오후 10:04,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:04,BR,ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:04,GM,병사체ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:04,BR,병사체 포켓남 왕왕
2016. 4. 24. 오후 10:04,BJ,어 그러고보니 우리할머니가
2016. 4. 24. 오후 10:04,BJ,나중에 나보고 갑이 되라고
2016. 4. 24. 오후 10:04,BJ,갑준이라 그랬구나
2016. 4. 24. 오후 10:04,BJ,할머니 분부 받잡겠나이다
2016. 4. 24. 오후 10:05,GM,보람아 프로필 열쇠고리 넘 귀엽다ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:05,GM,갑이 되었니?ㅋㅋㅋ
2016. 4. 24. 오후 10:05,BJ,저거도 ㅋㅋ 스쿠버
2016. 4. 24. 오후 10:05,BJ,아니
2016. 4. 24. 오후 10:05,BJ,을................
2016. 4. 24. 오후 10:05,GM,갑주이
2016. 4. 24. 오후 10:05,BR,귀얍지 ㅎㅎ
2016. 4. 24. 오후 10:05,GM,응 너랑 잘어울리ㅋㅋㅋ
2016. 4. 24. 오후 10:05,BJ,안되겠다...진짜 언젠간 ㅋㅋ 맞짱을 떠야겠다
2016. 4. 24. 오후 10:05,GM,누가 만든건가
2016. 4. 24. 오후 10:05,BR,저거 라오스 야시장에서 발견하고 싹쓸어왔어 ㅎㅎ
2016. 4. 24. 오후 10:06,BJ,계급장 떄고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:06,BR,심지어 라오스는 내륙국가인데... 저런 아이템 ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:06,BJ,ㄱㅇㄷ~
2016. 4. 24. 오후 10:06,GM,우왕 대박 아이템이었네ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:06,GM,누구랑 맞짱 뜨게 갑주닝
2016. 4. 24. 오후 10:07,BJ,누구겠소
2016. 4. 24. 오후 10:07,BJ,저격왕
2016. 4. 24. 오후 10:07,BJ,5대천왕...
2016. 4. 24. 오후 10:07,BJ,저격왕도있네...
2016. 4. 24. 오후 10:07,GM,이모티콘 
2016. 4. 24. 오후 10:08,GM,저격왕ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:10,BR,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:11,BR,세용이 또 모른척해 ㅋㅋㅋ
2016. 4. 24. 오후 10:11,BJ,#저격왕
2016. 4. 24. 오후 10:11,BR,하아 힘들다 얜 왜맨날 ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:11,BR,모른척대장
2016. 4. 24. 오후 10:12,KS,왼쪽에 나는 뭐야? ㅋ
2016. 4. 24. 오후 10:12,GM,야ㅋㅋㅋㅋㅋㅋㅋㅋ 저건 언제 또 만들었어ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:12,YH,뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:12,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저거 가이미누나
2016. 4. 24. 오후 10:12,KS,날 저격하겠다는거야 ㅋㅋㅋ
2016. 4. 24. 오후 10:12,BR,추하하
2016. 4. 24. 오후 10:12,BR,깨알
2016. 4. 24. 오후 10:12,GM,사진도 저런거ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:12,BJ,KS 전담마크 ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:12,KS,ㅋㅋㅋ
2016. 4. 24. 오후 10:12,BJ,저런거 할떄 멋있는걸로하면안대
2016. 4. 24. 오후 10:12,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:13,KS,그래 고맙다 ㅋㅋㅋ
2016. 4. 24. 오후 10:13,GM,저거 만드는 병준이 생각하니 더 웃겨ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:13,BJ,사진
2016. 4. 24. 오후 10:13,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:13,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:13,BJ,아대박 ㅋㅋㅋ
2016. 4. 24. 오후 10:14,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:14,KS,ㅋㅋ잠깐 저 아가씨는 누구니?
2016. 4. 24. 오후 10:14,KS,정말 궁금하다 ㅋㅋ
2016. 4. 24. 오후 10:14,GM,아 미치겠다 진짜ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:14,GM,나다 저격왕ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:14,BJ,#저격왕
2016. 4. 24. 오후 10:14,KS,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:15,KS,이모티콘 
2016. 4. 24. 오후 10:15,BR,합성왕 왕왕
2016. 4. 24. 오후 10:16,GM,합성왕왕왕ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:16,BJ,사진
2016. 4. 24. 오후 10:16,BJ,2탄
2016. 4. 24. 오후 10:17,KS,ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:17,BJ,누나 단발이 더 이쁘다 단발로 하자
